Date,Close,High,Low,Open,Volume,Ticker
,CRM,CRM,CRM,CRM,CRM,
2005-12-13,8.814776420593262,8.953318467382571,8.609435967320659,8.634176292637974,10327200,CRM
2005-12-14,8.522847175598145,8.8395157892208,8.448628087248698,8.837042228566146,8641600,CRM
2005-12-15,8.708395004272461,8.740556953919823,8.473367114535957,8.522846819282622,7438000,CRM
2005-12-16,8.663864135742188,8.844464271961986,8.616858931108636,8.70839577960427,6466000,CRM
2005-12-19,8.542637825012207,8.646545295585199,8.339771892282902,8.46099711732692,9604800,CRM
2005-12-20,8.193807601928711,8.57232654184241,8.047842991683519,8.485736822419096,10634000,CRM
2005-12-21,8.119588851928711,8.30018897990464,7.733648742530171,8.176490184544669,13697600,CRM
2005-12-22,8.198756217956543,8.255657552047282,8.067635793475578,8.17649039646478,3325200,CRM
2005-12-23,8.36451244354248,8.391725384347831,8.216073330643189,8.216073330643189,1796800,CRM
2005-12-27,8.06516170501709,8.401622605471259,8.023104564333812,8.386779352875742,3692400,CRM
2005-12-28,8.265552520751953,8.295239963986242,7.99341557965289,8.052790466121468,2925600,CRM
2005-12-29,8.102272033691406,8.28039862162199,8.087427836781517,8.2655544247121,2236400,CRM
2005-12-30,7.9290924072265625,8.12701028639546,7.914248684257257,8.109692530952364,2267600,CRM
2006-01-03,8.470893859863281,8.52037262264972,7.817763904241008,7.941462226827465,6671200,CRM
2006-01-04,8.89889144897461,8.928578894973938,8.421414033645474,8.42388759425088,8873600,CRM
2006-01-05,8.92115592956543,8.980530812646728,8.73560776837956,8.898890112473255,4176400,CRM
2006-01-06,9.858793258666992,9.933013288215303,9.302148699535927,9.302148699535927,18690800,CRM
2006-01-09,9.532228469848633,9.762308295097107,9.524806844436384,9.747465044272607,12187600,CRM
2006-01-10,9.462957382202148,9.47532707238376,9.047329374621365,9.376368607184013,12278400,CRM
2006-01-11,9.467906951904297,9.549547675076832,9.31452069302919,9.524808290781401,7863600,CRM
2006-01-12,9.462957382202148,9.57428648133037,9.378842167721588,9.487696762565369,4913200,CRM
2006-01-13,9.433269500732422,9.554493780151244,9.393685927733873,9.408529177766564,2802800,CRM
2006-01-17,9.646032333374023,9.690563030791472,9.388738616368217,9.41100443695039,4218000,CRM
2006-01-18,10.289265632629395,10.38080247513923,9.227929762897796,9.227929762897796,10899200,CRM
2006-01-19,10.217519760131836,10.341218548859212,10.155670365768147,10.155670365768147,4727600,CRM
2006-01-20,9.878585815429688,10.388225189094317,9.878585815429688,10.215046687849295,6170000,CRM
2006-01-23,9.871164321899414,9.923117589844367,9.804366858650079,9.905799833862716,3576800,CRM
2006-01-24,9.888483047485352,9.992389593563699,9.774679426486715,9.84642496187244,4170000,CRM
2006-01-25,9.777151107788086,10.074028351027469,9.74746366658817,9.994861211996533,5859600,CRM
2006-01-26,9.940435409545898,10.019602564182899,9.796944351924509,9.8216846775904,5552400,CRM
2006-01-27,10.291739463806152,10.341219171023349,9.925591140393973,9.940435335683208,4632400,CRM
2006-01-30,10.551508903503418,10.635624132316407,10.286793524775163,10.291740646693256,6215600,CRM
2006-01-31,10.155671119689941,10.529242017877465,9.989915183488606,10.526767513420976,9908800,CRM
2006-02-01,9.920641899108887,10.11113813587441,9.796943117605052,9.945382221657738,7528400,CRM
2006-02-02,9.767256736755371,10.098769544996806,9.675719892734449,9.920642978256062,8017600,CRM
2006-02-03,9.458009719848633,9.791997031445526,9.42584776901036,9.789522527055786,8232800,CRM
2006-02-06,9.693037986755371,9.777153208012827,9.59902663505658,9.710355743154235,5234800,CRM
2006-02-07,9.438218116760254,9.735094459721173,9.282357376082956,9.722724769388948,7543600,CRM
2006-02-08,9.50501537322998,9.571812838720158,9.133918971893625,9.487697616667374,4088000,CRM
2006-02-09,9.740042686462402,9.858793414369533,9.638609714057548,9.646032283377734,4372000,CRM
2006-02-10,8.683655738830566,9.73757008657569,8.225970537548468,9.73757008657569,40204800,CRM
2006-02-13,8.47584056854248,8.864255632485797,8.443679563046267,8.74550396508781,8132000,CRM
2006-02-14,8.57232666015625,8.752926783164632,8.48573693953784,8.720764833006543,8603600,CRM
2006-02-15,8.436257362365723,8.460997687381795,8.324929202907555,8.411517981096551,10617200,CRM
2006-02-16,8.614383697509766,8.782614128140086,8.315032850909029,8.411517756528534,5237600,CRM
2006-02-17,8.49563217163086,8.728185536187436,8.465944728947353,8.621804510845852,4089200,CRM
2006-02-21,8.315032958984375,8.527795032473225,8.20865192223995,8.485736952395554,4914800,CRM
2006-02-22,8.510478019714355,8.512951580524472,8.139381610896816,8.287819796925044,11333200,CRM
2006-02-23,8.413991928100586,8.614384323071858,8.084953612125842,8.089901677356275,20046000,CRM
2006-02-24,8.359564781188965,8.478315510977248,8.282871188644759,8.411518048518793,7850800,CRM
2006-02-27,8.428834915161133,8.441204604590023,8.287818379428806,8.312557758286585,4257200,CRM
2006-02-28,8.621806144714355,8.658916162911334,8.416466623599453,8.428836315082789,7386000,CRM
2006-03-01,9.106706619262695,9.267514504024646,8.65644303193401,8.658916592854712,8588800,CRM
2006-03-02,9.084441184997559,9.2155616255908,8.958267866457563,9.07949311919726,4937200,CRM
2006-03-03,9.411005020141602,9.559443204056736,8.906313684835014,9.08444026053074,7648400,CRM
2006-03-06,8.997848510742188,9.450586474277717,8.968161069382287,9.450586474277717,3906800,CRM
2006-03-07,9.222981452941895,9.339258617194709,9.022590017736508,9.030011643115413,5834800,CRM
2006-03-08,9.356576919555664,9.376369180052983,9.012694415263606,9.153710968192767,4459200,CRM
2006-03-09,9.279884338378906,9.393687961163003,9.24772332718171,9.35657794055451,4411200,CRM
2006-03-10,9.359051704406738,9.391212713058101,9.27741004302954,9.282358108302125,4595200,CRM
2006-03-13,9.621291160583496,9.744989943195774,9.401107478533133,9.401107478533133,6920400,CRM
2006-03-14,9.841476440429688,9.846424505787132,9.554495255926744,9.623767227183984,6244800,CRM
